customer_id,age,gender,annual_income,purchase_amount,purchase_date,next_month_purchase_amount
932,39,Male,117214,1165.28,2023-09-19T19:16:58+03:00,
932,39,Male,117214,898.46,2023-08-03T19:16:58+03:00,
932,39,Male,117214,183.23,2023-11-10T19:16:58+03:00,
932,39,Male,117214,17.98,2023-12-20T19:16:58+03:00,
934,29,Female,96449,665.95,2023-12-15T19:16:58+03:00,
935,27,Male,101286,621.23,2023-10-28T19:16:58+03:00,
935,27,Male,101286,148.68,2023-11-29T19:16:58+03:00,
935,27,Male,101286,91.82,2024-04-22T19:16:58+03:00,
935,27,Male,101286,205.64,2023-08-07T19:16:58+03:00,
935,27,Male,101286,460.28,2023-09-14T19:16:58+03:00,
935,27,Male,101286,1105.38,2024-04-11T19:16:58+03:00,
935,27,Male,101286,877.18,2024-02-10T19:16:58+03:00,
936,31,Male,103599,562.64,2023-08-27T19:16:58+03:00,
936,31,Male,103599,1111.25,2023-08-17T19:16:58+03:00,
936,31,Male,103599,104.66,2023-10-31T19:16:58+03:00,
936,31,Male,103599,338.20,2024-02-05T19:16:58+03:00,
936,31,Male,103599,612.42,2024-02-05T19:16:58+03:00,
937,33,Female,76669,426.50,2024-02-19T19:16:58+03:00,
937,33,Female,76669,1012.29,2023-10-15T19:16:58+03:00,
937,33,Female,76669,1045.21,2024-01-05T19:16:58+03:00,
938,25,Female,81540,514.16,2023-06-14T19:16:58+03:00,
938,25,Female,81540,1007.81,2024-04-30T19:16:58+03:00,
938,25,Female,81540,500.60,2023-12-01T19:16:58+03:00,
938,25,Female,81540,779.97,2023-12-08T19:16:58+03:00,
939,33,Male,77166,1152.55,2023-07-19T19:16:58+03:00,
939,33,Male,77166,840.52,2024-01-21T19:16:58+03:00,
939,33,Male,77166,452.36,2024-01-04T19:16:58+03:00,
939,33,Male,77166,37.02,2024-04-13T19:16:58+03:00,
939,33,Male,77166,840.41,2024-02-04T19:16:58+03:00,
940,18,Male,103046,995.90,2023-06-23T19:16:58+03:00,
940,18,Male,103046,159.36,2024-01-01T19:16:58+03:00,
940,18,Male,103046,654.66,2023-11-09T19:16:58+03:00,
940,18,Male,103046,831.16,2023-09-19T19:16:58+03:00,
940,18,Male,103046,100.26,2023-07-12T19:16:58+03:00,
941,49,Male,121482,425.94,2023-11-17T19:16:58+03:00,
941,49,Male,121482,54.81,2024-03-10T19:16:58+03:00,
941,49,Male,121482,973.06,2023-10-18T19:16:58+03:00,
941,49,Male,121482,213.74,2024-04-15T19:16:58+03:00,
941,49,Male,121482,641.56,2024-04-07T19:16:58+03:00,
941,49,Male,121482,103.37,2024-01-16T19:16:58+03:00,
942,48,Female,119905,531.31,2023-12-18T19:16:58+03:00,
942,48,Female,119905,743.05,2023-11-13T19:16:58+03:00,
942,48,Female,119905,916.95,2024-04-07T19:16:58+03:00,
942,48,Female,119905,767.51,2024-03-24T19:16:58+03:00,
942,48,Female,119905,632.69,2023-08-29T19:16:58+03:00,
942,48,Female,119905,1014.33,2024-05-13T19:16:58+03:00,
942,48,Female,119905,700.99,2024-01-29T19:16:58+03:00,
942,48,Female,119905,1308.50,2024-02-28T19:16:58+03:00,
943,24,Female,49359,363.04,2023-07-29T19:16:58+03:00,
943,24,Female,49359,993.97,2024-01-03T19:16:58+03:00,
943,24,Female,49359,723.82,2023-08-23T19:16:58+03:00,
943,24,Female,49359,215.29,2024-05-02T19:16:58+03:00,
944,46,Male,115346,859.92,2023-08-24T19:16:58+03:00,
944,46,Male,115346,1207.75,2023-12-26T19:16:58+03:00,
944,46,Male,115346,1269.67,2024-05-14T19:16:58+03:00,
945,78,Female,75669,1045.42,2023-08-20T19:16:58+03:00,
945,78,Female,75669,921.86,2023-12-30T19:16:58+03:00,
945,78,Female,75669,981.27,2023-12-12T19:16:58+03:00,
945,78,Female,75669,314.39,2023-07-02T19:16:58+03:00,
945,78,Female,75669,328.53,2023-12-04T19:16:58+03:00,
945,78,Female,75669,619.85,2024-05-07T19:16:58+03:00,
945,78,Female,75669,723.34,2024-01-30T19:16:58+03:00,
945,78,Female,75669,512.99,2023-11-03T19:16:58+03:00,
946,34,Female,87736,712.15,2023-05-29T19:16:58+03:00,
946,34,Female,87736,351.27,2024-01-11T19:16:58+03:00,
946,34,Female,87736,224.23,2024-01-15T19:16:58+03:00,
946,34,Female,87736,711.61,2024-05-22T19:16:58+03:00,
947,53,Male,118407,1134.65,2024-03-05T19:16:58+03:00,
947,53,Male,118407,1155.92,2023-07-26T19:16:58+03:00,
948,62,Female,71113,629.08,2023-06-16T19:16:58+03:00,
948,62,Female,71113,846.93,2024-05-14T19:16:58+03:00,
948,62,Female,71113,640.82,2024-01-07T19:16:58+03:00,
948,62,Female,71113,1185.68,2024-02-26T19:16:58+03:00,
949,20,Male,41555,195.44,2023-08-29T19:16:58+03:00,
949,20,Male,41555,495.01,2024-03-30T19:16:58+03:00,
949,20,Male,41555,669.78,2024-01-13T19:16:58+03:00,
949,20,Male,41555,926.74,2024-01-03T19:16:58+03:00,
949,20,Male,41555,471.93,2023-10-25T19:16:58+03:00,
949,20,Male,41555,18.62,2023-06-26T19:16:58+03:00,
949,20,Male,41555,663.74,2023-10-06T19:16:58+03:00,
949,20,Male,41555,464.75,2023-07-20T19:16:58+03:00,
949,20,Male,41555,832.24,2023-06-08T19:16:58+03:00,
949,20,Male,41555,548.73,2023-06-25T19:16:58+03:00,
949,20,Male,41555,949.28,2023-09-01T19:16:58+03:00,
949,20,Male,41555,25.18,2024-03-30T19:16:58+03:00,
949,20,Male,41555,448.63,2023-10-24T19:16:58+03:00,
949,20,Male,41555,379.73,2024-02-04T19:16:58+03:00,
950,74,Male,46984,920.37,2024-03-09T19:16:58+03:00,
950,74,Male,46984,182.01,2023-07-13T19:16:58+03:00,
950,74,Male,46984,529.57,2023-07-05T19:16:58+03:00,
950,74,Male,46984,352.38,2024-02-02T19:16:58+03:00,
950,74,Male,46984,735.92,2023-09-29T19:16:58+03:00,
950,74,Male,46984,280.76,2023-08-31T19:16:58+03:00,
951,36,Female,114835,1027.59,2023-12-07T19:16:58+03:00,
951,36,Female,114835,421.39,2023-11-29T19:16:58+03:00,
951,36,Female,114835,998.51,2023-06-01T19:16:58+03:00,
951,36,Female,114835,421.28,2023-06-26T19:16:58+03:00,
951,36,Female,114835,517.70,2023-08-20T19:16:58+03:00,
951,36,Female,114835,764.53,2024-01-27T19:16:58+03:00,
951,36,Female,114835,1155.30,2024-02-05T19:16:58+03:00,
951,36,Female,114835,370.83,2024-04-22T19:16:58+03:00,
951,36,Female,114835,1395.54,2023-12-21T19:16:58+03:00,
952,38,Female,113183,547.24,2023-08-24T19:16:58+03:00,
952,38,Female,113183,304.11,2023-07-27T19:16:58+03:00,
952,38,Female,113183,743.72,2024-04-29T19:16:58+03:00,
952,38,Female,113183,270.91,2024-03-09T19:16:58+03:00,
952,38,Female,113183,1199.44,2024-03-04T19:16:58+03:00,
952,38,Female,113183,1210.08,2023-10-04T19:16:58+03:00,
952,38,Female,113183,685.61,2023-11-17T19:16:58+03:00,
952,38,Female,113183,55.39,2023-06-11T19:16:58+03:00,
952,38,Female,113183,1159.27,2023-05-24T19:16:58+03:00,
953,23,Female,46220,941.43,2023-10-12T19:16:58+03:00,
953,23,Female,46220,171.62,2024-04-01T19:16:58+03:00,
953,23,Female,46220,349.66,2023-11-08T19:16:58+03:00,
953,23,Female,46220,966.18,2023-09-08T19:16:58+03:00,
953,23,Female,46220,325.56,2023-06-22T19:16:58+03:00,
953,23,Female,46220,944.26,2024-04-10T19:16:58+03:00,
953,23,Female,46220,309.56,2023-09-17T19:16:58+03:00,
953,23,Female,46220,136.51,2023-10-04T19:16:58+03:00,
954,31,Male,47234,664.79,2024-01-20T19:16:58+03:00,
954,31,Male,47234,758.04,2024-01-30T19:16:58+03:00,
954,31,Male,47234,672.38,2023-10-08T19:16:58+03:00,
954,31,Male,47234,521.76,2023-07-15T19:16:58+03:00,
955,79,Male,86981,869.86,2024-01-11T19:16:58+03:00,
955,79,Male,86981,828.58,2024-01-20T19:16:58+03:00,
956,65,Female,74557,272.42,2023-12-17T19:16:58+03:00,
956,65,Female,74557,661.12,2023-10-28T19:16:58+03:00,
956,65,Female,74557,1183.99,2023-12-24T19:16:58+03:00,
956,65,Female,74557,1138.66,2023-07-30T19:16:58+03:00,
956,65,Female,74557,1084.43,2024-02-28T19:16:58+03:00,
956,65,Female,74557,408.49,2023-08-28T19:16:58+03:00,
956,65,Female,74557,406.87,2024-04-13T19:16:58+03:00,
957,35,Female,98994,642.08,2024-03-05T19:16:58+03:00,
957,35,Female,98994,461.11,2023-10-04T19:16:58+03:00,
957,35,Female,98994,81.57,2024-05-22T19:16:58+03:00,
957,35,Female,98994,896.46,2023-06-30T19:16:58+03:00,
957,35,Female,98994,570.13,2024-05-01T19:16:58+03:00,
958,59,Male,37925,857.80,2024-03-10T19:16:58+03:00,
958,59,Male,37925,537.52,2023-10-01T19:16:58+03:00,
958,59,Male,37925,908.62,2023-08-23T19:16:58+03:00,
959,69,Female,55651,668.28,2024-05-05T19:16:58+03:00,
959,69,Female,55651,983.60,2023-07-18T19:16:58+03:00,
959,69,Female,55651,970.92,2023-10-08T19:16:58+03:00,
959,69,Female,55651,242.24,2023-09-14T19:16:58+03:00,
959,69,Female,55651,438.71,2023-07-22T19:16:58+03:00,
959,69,Female,55651,454.25,2024-03-17T19:16:58+03:00,
960,29,Female,76630,1121.82,2024-04-10T19:16:58+03:00,
960,29,Female,76630,1142.74,2023-11-19T19:16:58+03:00,
960,29,Female,76630,360.47,2024-03-07T19:16:58+03:00,
960,29,Female,76630,856.39,2023-07-04T19:16:58+03:00,
962,18,Female,102080,137.12,2024-05-10T19:16:58+03:00,
962,18,Female,102080,1160.51,2024-01-11T19:16:58+03:00,
962,18,Female,102080,21.42,2023-09-30T19:16:58+03:00,
962,18,Female,102080,920.46,2024-02-07T19:16:58+03:00,
962,18,Female,102080,1143.92,2024-01-17T19:16:58+03:00,
962,18,Female,102080,1049.21,2023-07-02T19:16:58+03:00,
962,18,Female,102080,630.53,2024-04-05T19:16:58+03:00,
963,40,Female,114182,458.73,2024-01-16T19:16:58+03:00,
963,40,Female,114182,1103.53,2023-08-20T19:16:58+03:00,
963,40,Female,114182,197.47,2024-04-19T19:16:58+03:00,
963,40,Female,114182,815.61,2024-05-13T19:16:58+03:00,
963,40,Female,114182,537.59,2023-07-14T19:16:58+03:00,
963,40,Female,114182,307.31,2023-12-05T19:16:58+03:00,
964,28,Male,80315,594.00,2024-01-06T19:16:58+03:00,
964,28,Male,80315,575.66,2023-05-24T19:16:58+03:00,
964,28,Male,80315,602.84,2024-04-19T19:16:58+03:00,
964,28,Male,80315,185.85,2024-01-30T19:16:58+03:00,
964,28,Male,80315,401.20,2024-03-03T19:16:58+03:00,
965,37,Male,117294,825.11,2023-07-05T19:16:58+03:00,
965,37,Male,117294,671.51,2023-08-24T19:16:58+03:00,
965,37,Male,117294,1104.05,2023-06-10T19:16:58+03:00,
966,77,Male,51987,476.69,2024-04-15T19:16:58+03:00,
966,77,Male,51987,545.26,2023-09-02T19:16:58+03:00,
966,77,Male,51987,692.30,2023-12-09T19:16:58+03:00,
966,77,Male,51987,426.99,2023-11-26T19:16:58+03:00,
967,55,Male,98667,213.02,2023-07-04T19:16:58+03:00,
967,55,Male,98667,235.79,2024-01-23T19:16:58+03:00,
967,55,Male,98667,848.83,2023-11-18T19:16:58+03:00,
967,55,Male,98667,807.35,2023-10-27T19:16:58+03:00,
967,55,Male,98667,1031.34,2023-09-27T19:16:58+03:00,
968,35,Male,63302,607.40,2023-11-13T19:16:58+03:00,
968,35,Male,63302,611.94,2023-12-23T19:16:58+03:00,
968,35,Male,63302,24.83,2023-09-27T19:16:58+03:00,
968,35,Male,63302,153.95,2024-04-10T19:16:58+03:00,
968,35,Male,63302,668.08,2023-07-16T19:16:58+03:00,
968,35,Male,63302,63.51,2024-01-04T19:16:58+03:00,
969,36,Female,127282,843.39,2024-05-19T19:16:58+03:00,
969,36,Female,127282,1261.77,2024-01-20T19:16:58+03:00,
969,36,Female,127282,88.85,2024-04-01T19:16:58+03:00,
969,36,Female,127282,445.31,2024-02-14T19:16:58+03:00,
969,36,Female,127282,1010.11,2024-01-29T19:16:58+03:00,
969,36,Female,127282,1303.41,2024-04-05T19:16:58+03:00,
969,36,Female,127282,782.20,2023-10-26T19:16:58+03:00,
969,36,Female,127282,711.65,2024-02-27T19:16:58+03:00,
969,36,Female,127282,229.17,2023-10-27T19:16:58+03:00,
970,18,Male,118873,751.89,2023-10-16T19:16:58+03:00,
970,18,Male,118873,873.74,2023-09-06T19:16:58+03:00,
970,18,Male,118873,1059.30,2024-02-25T19:16:58+03:00,
970,18,Male,118873,1318.33,2024-02-14T19:16:58+03:00,
970,18,Male,118873,1399.00,2024-01-27T19:16:58+03:00,
970,18,Male,118873,1146.19,2023-12-01T19:16:58+03:00,
970,18,Male,118873,205.15,2024-02-25T19:16:58+03:00,
971,70,Female,111251,594.41,2024-02-23T19:16:58+03:00,
971,70,Female,111251,920.49,2024-04-06T19:16:58+03:00,
971,70,Female,111251,797.46,2023-12-08T19:16:58+03:00,
972,28,Male,48230,358.09,2023-09-04T19:16:58+03:00,
972,28,Male,48230,434.33,2024-04-16T19:16:58+03:00,
972,28,Male,48230,518.02,2023-07-20T19:16:58+03:00,
972,28,Male,48230,453.49,2024-05-12T19:16:58+03:00,
972,28,Male,48230,405.65,2024-02-26T19:16:58+03:00,
972,28,Male,48230,285.00,2024-02-26T19:16:58+03:00,
972,28,Male,48230,586.11,2024-02-03T19:16:58+03:00,
972,28,Male,48230,335.99,2024-02-07T19:16:58+03:00,
972,28,Male,48230,628.24,2023-08-05T19:16:58+03:00,
972,28,Male,48230,276.42,2023-10-22T19:16:58+03:00,
972,28,Male,48230,99.14,2024-02-29T19:16:58+03:00,
973,68,Female,34169,383.28,2023-08-27T19:16:58+03:00,
973,68,Female,34169,717.11,2023-09-28T19:16:58+03:00,
974,37,Female,123164,227.40,2024-04-05T19:16:58+03:00,
974,37,Female,123164,1355.25,2023-11-20T19:16:58+03:00,
974,37,Female,123164,1025.04,2023-12-18T19:16:58+03:00,
974,37,Female,123164,1335.67,2024-01-20T19:16:58+03:00,
974,37,Female,123164,1346.73,2023-10-10T19:16:58+03:00,
974,37,Female,123164,637.35,2024-04-11T19:16:58+03:00,
974,37,Female,123164,1205.56,2024-05-21T19:16:58+03:00,
975,30,Male,96743,564.94,2023-08-17T19:16:58+03:00,
976,32,Female,86211,422.07,2023-08-17T19:16:58+03:00,
976,32,Female,86211,58.38,2023-10-07T19:16:58+03:00,
977,80,Female,128012,459.52,2023-07-14T19:16:58+03:00,
977,80,Female,128012,276.07,2024-02-12T19:16:58+03:00,
977,80,Female,128012,1113.59,2023-05-29T19:16:58+03:00,
977,80,Female,128012,697.58,2023-07-11T19:16:58+03:00,
977,80,Female,128012,501.35,2024-01-25T19:16:58+03:00,
977,80,Female,128012,1189.94,2024-05-03T19:16:58+03:00,
978,20,Female,108535,1024.36,2023-09-02T19:16:58+03:00,
978,20,Female,108535,484.75,2024-02-19T19:16:58+03:00,
978,20,Female,108535,1173.60,2023-10-26T19:16:58+03:00,
978,20,Female,108535,219.35,2023-08-28T19:16:58+03:00,
978,20,Female,108535,1071.37,2023-10-31T19:16:58+03:00,
979,20,Male,66247,17.22,2024-01-23T19:16:58+03:00,
979,20,Male,66247,975.21,2024-01-08T19:16:58+03:00,
979,20,Male,66247,203.10,2024-05-13T19:16:58+03:00,
979,20,Male,66247,472.12,2024-01-26T19:16:58+03:00,
979,20,Male,66247,298.67,2023-08-30T19:16:58+03:00,
979,20,Male,66247,509.13,2024-03-31T19:16:58+03:00,
979,20,Male,66247,488.33,2024-04-06T19:16:58+03:00,
979,20,Male,66247,335.74,2023-12-28T19:16:58+03:00,
980,33,Female,94330,1178.16,2023-10-24T19:16:58+03:00,
980,33,Female,94330,89.81,2023-08-25T19:16:58+03:00,
981,26,Male,83965,393.39,2023-11-01T19:16:58+03:00,
982,23,Male,43533,862.91,2023-05-27T19:16:58+03:00,
982,23,Male,43533,451.89,2023-09-04T19:16:58+03:00,
982,23,Male,43533,660.39,2023-05-27T19:16:58+03:00,
984,22,Male,90422,721.38,2024-01-06T19:16:58+03:00,
984,22,Male,90422,826.51,2023-12-30T19:16:58+03:00,
984,22,Male,90422,979.24,2024-01-12T19:16:58+03:00,
984,22,Male,90422,717.99,2023-12-22T19:16:58+03:00,
984,22,Male,90422,621.41,2024-01-30T19:16:58+03:00,
984,22,Male,90422,49.62,2024-05-13T19:16:58+03:00,
984,22,Male,90422,862.48,2023-06-27T19:16:58+03:00,
984,22,Male,90422,946.57,2024-01-05T19:16:58+03:00,
984,22,Male,90422,401.75,2024-05-14T19:16:58+03:00,
984,22,Male,90422,1118.88,2024-01-01T19:16:58+03:00,
985,34,Male,76366,95.46,2023-07-13T19:16:58+03:00,
985,34,Male,76366,245.14,2024-02-05T19:16:58+03:00,
985,34,Male,76366,1176.19,2023-06-20T19:16:58+03:00,
986,35,Female,39001,40.30,2024-03-24T19:16:58+03:00,
986,35,Female,39001,240.96,2024-04-06T19:16:58+03:00,
986,35,Female,39001,440.41,2024-05-21T19:16:58+03:00,
986,35,Female,39001,316.60,2023-08-09T19:16:58+03:00,
986,35,Female,39001,797.21,2023-06-24T19:16:58+03:00,
987,33,Male,116631,351.85,2023-08-31T19:16:58+03:00,
987,33,Male,116631,859.59,2023-12-17T19:16:58+03:00,
987,33,Male,116631,276.28,2024-04-26T19:16:58+03:00,
987,33,Male,116631,554.62,2023-06-19T19:16:58+03:00,
988,27,Male,106157,479.17,2023-09-02T19:16:58+03:00,
989,26,Female,42505,970.56,2023-10-21T19:16:58+03:00,
989,26,Female,42505,549.38,2023-10-02T19:16:58+03:00,
989,26,Female,42505,613.90,2023-11-07T19:16:58+03:00,
989,26,Female,42505,932.05,2023-10-01T19:16:58+03:00,
990,36,Female,51643,959.37,2023-10-13T19:16:58+03:00,
990,36,Female,51643,800.44,2024-04-25T19:16:58+03:00,
990,36,Female,51643,711.07,2024-01-03T19:16:58+03:00,
990,36,Female,51643,203.98,2023-11-24T19:16:58+03:00,
990,36,Female,51643,715.62,2023-12-21T19:16:58+03:00,
990,36,Female,51643,650.04,2023-09-02T19:16:58+03:00,
990,36,Female,51643,157.70,2024-03-03T19:16:58+03:00,
990,36,Female,51643,480.04,2023-08-31T19:16:58+03:00,
990,36,Female,51643,541.46,2023-08-25T19:16:58+03:00,
990,36,Female,51643,503.34,2024-03-26T19:16:58+03:00,
990,36,Female,51643,92.07,2023-11-30T19:16:58+03:00,
990,36,Female,51643,166.08,2023-11-11T19:16:58+03:00,
990,36,Female,51643,273.55,2024-05-06T19:16:58+03:00,
990,36,Female,51643,63.39,2023-06-19T19:16:58+03:00,
990,36,Female,51643,947.59,2024-01-13T19:16:58+03:00,
991,53,Male,115312,371.69,2023-07-31T19:16:58+03:00,
991,53,Male,115312,488.49,2023-06-14T19:16:58+03:00,
991,53,Male,115312,260.97,2024-01-17T19:16:58+03:00,
991,53,Male,115312,681.43,2023-11-26T19:16:58+03:00,
991,53,Male,115312,849.49,2023-08-15T19:16:58+03:00,
991,53,Male,115312,797.60,2024-05-08T19:16:58+03:00,
992,25,Female,39891,891.97,2024-01-16T19:16:58+03:00,
992,25,Female,39891,879.02,2023-05-31T19:16:58+03:00,
992,25,Female,39891,394.17,2024-05-18T19:16:58+03:00,
992,25,Female,39891,455.74,2023-07-08T19:16:58+03:00,
992,25,Female,39891,24.81,2023-09-23T19:16:58+03:00,
992,25,Female,39891,787.18,2023-09-17T19:16:58+03:00,
993,19,Male,97699,627.44,2023-07-19T19:16:58+03:00,
993,19,Male,97699,61.28,2023-06-01T19:16:58+03:00,
994,18,Female,54447,622.01,2023-07-05T19:16:58+03:00,
994,18,Female,54447,397.87,2023-07-02T19:16:58+03:00,
994,18,Female,54447,822.93,2023-12-15T19:16:58+03:00,
995,30,Female,81629,138.27,2024-03-12T19:16:58+03:00,
995,30,Female,81629,933.54,2024-02-17T19:16:58+03:00,
995,30,Female,81629,1080.52,2024-01-23T19:16:58+03:00,
995,30,Female,81629,59.04,2024-05-22T19:16:58+03:00,
995,30,Female,81629,164.48,2023-12-03T19:16:58+03:00,
996,19,Female,75071,730.39,2023-06-23T19:16:58+03:00,
996,19,Female,75071,157.68,2023-07-26T19:16:58+03:00,
997,21,Male,95543,109.53,2024-02-26T19:16:58+03:00,
997,21,Male,95543,525.26,2024-05-06T19:16:58+03:00,
997,21,Male,95543,559.06,2023-05-24T19:16:58+03:00,
998,32,Male,40416,93.22,2024-02-28T19:16:58+03:00,
998,32,Male,40416,672.16,2023-06-25T19:16:58+03:00,
998,32,Male,40416,37.10,2023-08-01T19:16:58+03:00,
998,32,Male,40416,456.11,2023-12-31T19:16:58+03:00,
999,42,Female,127495,1033.62,2023-09-07T19:16:58+03:00,
999,42,Female,127495,604.69,2024-02-16T19:16:58+03:00,
1000,20,Female,109339,126.68,2023-07-08T19:16:58+03:00,
1000,20,Female,109339,892.79,2024-01-01T19:16:58+03:00,
1000,20,Female,109339,1191.95,2023-10-18T19:16:58+03:00,
1000,20,Female,109339,712.02,2023-12-16T19:16:58+03:00,
1001,49,Female,114299,593.58,2023-06-08T19:16:58+03:00,
1001,49,Female,114299,1087.53,2023-06-24T19:16:58+03:00,
1004,18,Female,123620,583.64,2023-06-30T19:16:58+03:00,
1004,18,Female,123620,473.12,2023-09-17T19:16:58+03:00,
1004,18,Female,123620,1316.32,2024-03-03T19:16:58+03:00,
1004,18,Female,123620,185.95,2023-12-05T19:16:58+03:00,
1004,18,Female,123620,367.29,2023-08-07T19:16:58+03:00,
1004,18,Female,123620,677.33,2023-10-24T19:16:58+03:00,
1004,18,Female,123620,1395.05,2023-06-24T19:16:58+03:00,
1005,32,Female,91288,926.23,2024-01-13T19:16:58+03:00,
1005,32,Female,91288,333.74,2024-05-03T19:16:58+03:00,
1005,32,Female,91288,832.38,2024-05-14T19:16:58+03:00,
1005,32,Female,91288,997.38,2024-03-20T19:16:58+03:00,
1006,35,Male,114567,818.38,2023-07-17T19:16:58+03:00,
1006,35,Male,114567,1092.79,2023-07-25T19:16:58+03:00,
1006,35,Male,114567,29.99,2024-05-11T19:16:58+03:00,
1007,25,Female,63012,369.18,2024-04-03T19:16:58+03:00,
1007,25,Female,63012,184.34,2023-07-26T19:16:58+03:00,
1007,25,Female,63012,796.77,2024-01-02T19:16:58+03:00,
1007,25,Female,63012,183.28,2023-06-20T19:16:58+03:00,
1007,25,Female,63012,238.45,2024-01-17T19:16:58+03:00,
1007,25,Female,63012,624.23,2024-05-17T19:16:58+03:00,
1008,79,Female,90612,809.55,2024-01-27T19:16:58+03:00,
1008,79,Female,90612,273.05,2024-04-28T19:16:58+03:00,
1008,79,Female,90612,464.31,2023-06-17T19:16:58+03:00,
1008,79,Female,90612,64.57,2023-12-26T19:16:58+03:00,
1008,79,Female,90612,436.88,2024-03-19T19:16:58+03:00,
1008,79,Female,90612,1196.98,2024-03-14T19:16:58+03:00,
1008,79,Female,90612,56.55,2023-08-26T19:16:58+03:00,
1008,79,Female,90612,961.00,2023-06-03T19:16:58+03:00,
1008,79,Female,90612,52.16,2023-05-24T19:16:58+03:00,
1008,79,Female,90612,445.72,2024-05-12T19:16:58+03:00,
1008,79,Female,90612,476.88,2023-08-29T19:16:58+03:00,
1008,79,Female,90612,582.44,2023-06-26T19:16:58+03:00,
1008,79,Female,90612,767.06,2023-11-26T19:16:58+03:00,
1008,79,Female,90612,1031.88,2023-12-13T19:16:58+03:00,
1008,79,Female,90612,676.28,2023-11-25T19:16:58+03:00,
1009,34,Male,70204,1018.97,2024-02-27T19:16:58+03:00,
1009,34,Male,70204,901.60,2023-08-30T19:16:58+03:00,
1009,34,Male,70204,660.30,2023-11-05T19:16:58+03:00,
1009,34,Male,70204,421.54,2024-02-28T19:16:58+03:00,
1009,34,Male,70204,796.44,2024-02-20T19:16:58+03:00,
1009,34,Male,70204,950.41,2023-08-09T19:16:58+03:00,
1010,80,Male,64127,722.88,2024-04-07T19:16:58+03:00,
1010,80,Male,64127,749.18,2023-08-28T19:16:58+03:00,
1010,80,Male,64127,652.17,2023-07-31T19:16:58+03:00,
1010,80,Male,64127,618.98,2023-11-30T19:16:58+03:00,
1010,80,Male,64127,253.27,2023-06-20T19:16:58+03:00,
1010,80,Male,64127,751.70,2023-12-23T19:16:58+03:00,
1010,80,Male,64127,848.77,2023-10-20T19:16:58+03:00,
1010,80,Male,64127,208.27,2024-02-08T19:16:58+03:00,
1010,80,Male,64127,245.69,2023-10-26T19:16:58+03:00,
1010,80,Male,64127,169.75,2024-04-19T19:16:58+03:00,
1011,65,Female,118897,55.12,2024-04-24T19:16:58+03:00,
1011,65,Female,118897,507.74,2023-06-04T19:16:58+03:00,
1011,65,Female,118897,524.91,2023-11-13T19:16:58+03:00,
1011,65,Female,118897,93.97,2024-03-10T19:16:58+03:00,
1012,19,Female,36886,365.58,2024-02-01T19:16:58+03:00,
1012,19,Female,36886,798.12,2024-03-14T19:16:58+03:00,
1013,24,Male,48755,852.32,2023-11-30T19:16:58+03:00,
1013,24,Male,48755,123.12,2023-10-14T19:16:58+03:00,
1014,33,Female,126345,291.83,2024-01-11T19:16:58+03:00,
1014,33,Female,126345,1065.95,2023-08-30T19:16:58+03:00,
1014,33,Female,126345,825.07,2023-12-30T19:16:58+03:00,
1014,33,Female,126345,770.31,2023-06-24T19:16:58+03:00,
1014,33,Female,126345,18.97,2024-05-16T19:16:58+03:00,
1014,33,Female,126345,598.56,2023-08-14T19:16:58+03:00,
1014,33,Female,126345,1028.13,2023-07-27T19:16:58+03:00,
1015,30,Female,94510,75.28,2023-11-01T19:16:58+03:00,
1015,30,Female,94510,672.73,2024-02-24T19:16:58+03:00,
1015,30,Female,94510,219.14,2024-01-15T19:16:58+03:00,
1015,30,Female,94510,679.99,2023-10-27T19:16:58+03:00,
1015,30,Female,94510,332.37,2023-09-10T19:16:58+03:00,
1015,30,Female,94510,599.39,2023-09-07T19:16:58+03:00,
1015,30,Female,94510,555.16,2023-10-17T19:16:58+03:00,
1017,48,Female,129834,529.22,2023-12-01T19:16:58+03:00,
1017,48,Female,129834,1211.35,2024-04-06T19:16:58+03:00,
1017,48,Female,129834,779.41,2024-04-27T19:16:58+03:00,
1017,48,Female,129834,1254.27,2023-12-06T19:16:58+03:00,
1018,19,Female,121578,1021.82,2023-12-01T19:16:58+03:00,
1018,19,Female,121578,1301.08,2024-03-07T19:16:58+03:00,
1019,35,Male,65962,402.33,2023-12-05T19:16:58+03:00,
1019,35,Male,65962,358.46,2023-09-24T19:16:58+03:00,
1019,35,Male,65962,706.00,2023-12-28T19:16:58+03:00,
1019,35,Male,65962,304.79,2024-01-09T19:16:58+03:00,
1019,35,Male,65962,807.76,2024-04-12T19:16:58+03:00,
1019,35,Male,65962,695.22,2024-02-03T19:16:58+03:00,
1019,35,Male,65962,760.41,2024-03-18T19:16:58+03:00,
1020,23,Male,126452,267.94,2024-01-29T19:16:58+03:00,
1020,23,Male,126452,307.56,2023-08-04T19:16:58+03:00,
1020,23,Male,126452,191.74,2023-07-10T19:16:58+03:00,
1020,23,Male,126452,381.92,2024-02-24T19:16:58+03:00,
1020,23,Male,126452,372.27,2023-09-23T19:16:58+03:00,
1020,23,Male,126452,1232.38,2023-07-16T19:16:58+03:00,
1021,23,Male,68536,657.68,2024-04-17T19:16:58+03:00,
1021,23,Male,68536,748.95,2024-01-22T19:16:58+03:00,
1021,23,Male,68536,539.32,2023-08-13T19:16:58+03:00,
1021,23,Male,68536,658.74,2023-11-21T19:16:58+03:00,
